Honduras,177023.265625,260796.09375,1.4732306108422013
Croatia,480219.96875,554282.0625,1.154225352066849
Haiti,24952.7734375,38995.71875,1.5627809408711144
Hungary,595136.4375,548511.625,0.9216569351796746
Indonesia,1871971.875,2617572.75,1.3982970497353227
Isle of Man,9285.474609375,9362.46484375,1.0082914700232197
India,8854968.0,12697467.0,1.433937084809341
Indian Ocean Ter.,134.7107696533203,122.33424377441406,0.9081251936221775
Br. Indian Ocean Ter.,595.9708251953125,690.4376220703125,1.1585090962196702
Ireland,673279.0625,644518.375,0.9572826646454642
Iran,5501341.0,5791037.0,1.0526591607391724
Iraq,1005890.0,2000120.5,1.9884087723309707
Iceland,241095.609375,268559.71875,1.1139137682606337
Israel,554978.375,656220.375,1.1824251260240546
Italy,7145063.0,8069784.5,1.1294210421937498
Jamaica,97984.078125,105958.6875,1.0813867878087975
Jersey,6525.876953125,5395.416015625,0.8267725631941828
Jordan,320998.21875,452408.9375,1.409381457821563
Japan,6580746.0,6983070.5,1.06113660973999
Baikonur,6526.49853515625,7152.587890625,1.0959303602224375
Siachen Glacier,390.91412353515625,440.58868408203125,1.1270728212571415
Kazakhstan,1749645.375,2373097.25,1.3563304221005357
Kenya,129593.203125,192085.71875,1.4822206266845832
Kyrgyzstan,172375.640625,231970.6875,1.345727776029839
Cambodia,127177.1015625,240913.09375,1.8943118752522088
Kiribati,235.71823120117188,279.9454345703125,1.187627419159595
St. Kitts and Nevis,4203.373046875,5691.10205078125,1.3539369423830472
South Korea,2482202.5,2951437.75,1.1890398748691937
Kosovo,57612.0625,65254.70703125,1.132657020068497
Kuwait,344269.3125,427118.09375,1.2406510782165634
Laos,70746.265625,176401.96875,2.4934456566943353
Lebanon,213963.125,248882.71875,1.163203793878034
Liberia,12591.513671875,19113.484375,1.51796558166734
Libya,1180996.25,1275576.375,1.0800850341396089
Saint Lucia,9689.1650390625,11730.123046875,1.2106433319676406
Liechtenstein,5809.212890625,6553.8994140625,1.1281906064484721
Sri Lanka,212381.609375,253222.796875,1.1923009606160726
Lesotho,16798.048828125,22831.5078125,1.3591761785019443
Lithuania,258467.234375,289503.21875,1.1200770552215182
Luxembourg,87425.5703125,90790.9921875,1.0384947088474277
Latvia,193531.53125,243909.546875,1.2603090840010083
Macao,3737.04248046875,4016.5048828125,1.074781703393614
St-Martin,4982.5986328125,5300.16845703125,1.063735782795632
Morocco,637266.625,940776.875,1.4762688615616737
Monaco,2306.665283203125,2528.46728515625,1.0961569949347494
Moldova,62304.51953125,84079.3359375,1.3494901585001138
Madagascar,426181.6875,517530.96875,1.2143435157569975
Maldives,2033.9073486328125,2549.02587890625,1.253265484595303
Mexico,4676304.5,5262499.5,1.1253543262633987
Marshall Is.,439.5511779785156,505.3487854003906,1.149692710924986
Macedonia,99956.1328125,104766.9453125,1.048129237943051
Mali,398697.25,481040.875,1.2065317104645192
Malta,24187.26171875,26235.099609375,1.084665966509037
Myanmar,615473.5625,1135032.375,1.8441610560648574
Montenegro,49189.44921875,65995.9765625,1.3416693541131113
Mongolia,237648.609375,370103.78125,1.5573572352194625
N. Mariana Is.,5069.43994140625,5526.4345703125,1.0901469657769496
Mozambique,1046993.75,851406.8125,0.8131918767423397
Mauritania,101684.84375,165492.984375,1.6275088624011382
Montserrat,206.59031677246094,291.5180358886719,1.411092448295873
Mauritius,37806.40234375,38915.05859375,1.029324563599564
Malawi,174689.984375,156291.65625,0.8946801203811144
Malaysia,1068349.625,1551047.125,1.4518160428988778
Namibia,201825.046875,201981.75,1.0007764305145785
New Caledonia,18126.322265625,23389.548828125,1.2903637310079856
Niger,111035.6640625,185861.515625,1.673890251337461
Norfolk Island,99.27330780029297,46.499610900878906,0.46839993479840186
Nigeria,1608582.75,1826708.25,1.1356010438381239
Nicaragua,93994.1015625,141925.65625,1.5099421547811553
Niue,60.570960998535156,47.30500411987305,0.7809848703080189
Netherlands,1553314.0,1572257.125,1.0121952966367394
Norway,2274669.0,3005058.75,1.3210971574325758
Nepal,88869.15625,94596.203125,1.0644435833157806
Nauru,244.83139038085938,531.90673828125,2.1725430609768486
New Zealand,347202.21875,387596.4375,1.1163420524656424
Oman,614484.8125,1066749.875,1.73600690090286
Pakistan,2184574.0,2064011.125,0.9448117230178515
Panama,110269.796875,158471.640625,1.4371264400227453
Pitcairn Is.,7.851233005523682,8.014065742492676,1.0207397662067135
Peru,603730.75,872375.6875,1.4449747466068277
Spratly Is.,3.2066290378570557,10.655462265014648,3.322948223576102
Philippines,423695.25,602455.5,1.4219076093017329
Palau,713.61328125,913.7196044921875,1.28041283493445
Papua New Guinea,99026.0234375,119147.6875,1.203195719307054
Poland,3013823.25,3700579.0,1.2278686216917332
Puerto Rico,340542.84375,340390.9375,0.9995539291082225
North Korea,30784.208984375,50891.640625,1.6531735686575815
Portugal,1479238.375,1605975.0,1.0856769450697896
Paraguay,462352.84375,571363.25,1.2357731929706552
Palestine,200236.578125,260317.421875,1.300049293253972
Fr. Polynesia,10716.0576171875,9529.7880859375,0.8892998177475884
Qatar,230665.53125,323129.71875,1.4008582773461087
Romania,884155.6875,949108.9375,1.0734635889564417
Russia,22824932.0,29384270.0,1.2873760149646887
Rwanda,10162.765625,21667.958984375,2.132092757415627
W. Sahara,8802.623046875,12393.9736328125,1.407986411188249
Saudi Arabia,3586700.0,5876797.5,1.6384970864583044
Scarborough Reef,0.0,0.2666813135147095,inf
Sudan,548142.0,741339.5625,1.352458965924888
S. Sudan,625061.25,731475.8125,1.1702466158316485
Senegal,162906.203125,189259.5,1.1617697568875187
Serranilla Bank,0.1983606517314911,0.8767123222351074,4.419789482350866
Singapore,41343.57421875,41796.328125,1.0109510102792387
S. Geo. and the Is.,1694.052001953125,1236.98486328125,0.7301929703781772
Saint Helena,259.743896484375,305.1125183105469,1.174666748440424
Solomon Is.,3060.529052734375,4647.60888671875,1.5185638844259384
Sierra Leone,51162.62109375,80675.359375,1.576841796810431
El Salvador,108279.9296875,125502.078125,1.1590520836798082
San Marino,4687.3955078125,5472.19482421875,1.1674275864066137
Somaliland,14201.8525390625,27249.591796875,1.9187350186832608
Somalia,46491.08984375,77690.984375,1.6710940663277296
St. Pierre and Miquelon,1561.720458984375,1914.2342529296875,1.2257214419631544
Serbia,610141.5625,642913.3125,1.0537117154676707
São Tomé and Principe,1113.2523193359375,2082.46142578125,1.870610453363755
Suriname,35155.3984375,58295.92578125,1.658235388368296
Slovakia,345785.65625,410251.0625,1.1864316957190153
Slovenia,174615.765625,195856.078125,1.1216402907490903
Sweden,2762199.75,3365969.0,1.2185827618006264
Swaziland,33537.5390625,41013.74609375,1.222920561264721
Sint Maarten,2479.6826171875,2559.853515625,1.0323311128133128
Seychelles,3213.878662109375,3950.56103515625,1.2292190995671772
Syria,746808.0,371545.96875,0.4975120362261786
Turks and Caicos Is.,4433.13134765625,5665.60009765625,1.2780131363920886
Chad,347125.59375,424573.5,1.223112059855137
Togo,92363.3203125,135805.09375,1.4703357706340576
Thailand,2167726.0,3098916.5,1.4295702039833447
Tajikistan,118953.8125,142574.28125,1.1985684044384874
Turkmenistan,477460.9375,595574.8125,1.2473791376912378
Timor-Leste,10651.5869140625,11797.0205078125,1.1075364265429566
Tonga,1597.360107421875,1211.9019775390625,0.7586905243896829
Trinidad and Tobago,135876.0,161734.171875,1.190307132054226
Tunisia,481555.125,611874.6875,1.2706223145273348
Turkey,2420145.0,3848817.75,1.5903252697668941
Tuvalu,21.889368057250977,25.669797897338867,1.1727062119929772
Taiwan,781736.25,886098.6875,1.133500829083978
Tanzania,673148.125,683698.1875,1.0156727206214828
Uganda,172513.453125,226763.546875,1.3144687719553756
Ukraine,1528742.875,1735872.625,1.1354902471744963
U.S. Minor Outlying Is.,27.943706512451172,15.918681144714355,0.5696696369760862
Uruguay,237987.859375,323005.71875,1.357236119515813
United States of America,52468624.0,56126716.0,1.0697196099520354
USNB Guantanamo Bay,2649.142578125,2198.1318359375,0.8297521824941885
Uzbekistan,1016856.0625,935787.0625,0.920274852076225
Vatican,63.0,62.509090423583984,0.9922077845013331
St. Vin. and Gren.,2629.89990234375,3032.627197265625,1.1531340772943361
Venezuela,1800557.875,2392219.75,1.3285991987344479
British Virgin Is.,2595.6435546875,3163.68701171875,1.2188449396317975
U.S. Virgin Is.,15728.462890625,16458.416015625,1.0464096924204267
Vietnam,761475.125,1291896.5,1.6965708499013674
Vanuatu,3779.31982421875,8038.69921875,2.127022742885153
Wallis and Futuna Is.,174.31199645996094,133.11036682128906,0.7636328510061222
Akrotiri,3612.456787109375,4399.1728515625,1.2177786782835516
Samoa,1776.0947265625,1757.504638671875,0.9895331664394924
Yemen,336444.75,387403.1875,1.1514615326885023
South Africa,2144963.25,2460518.0,1.1471142920513906
Zambia,963014.4375,858459.375,0.8914293925110547
Zimbabwe,283222.78125,240741.84375,0.8500087552543939
